,dateTime,sleepStage,sleepStageNum
1231,2023-04-21 05:13:10,light,2
1232,2023-04-21 05:13:20,light,2
1233,2023-04-21 05:13:30,light,2
1234,2023-04-21 05:13:40,light,2
1235,2023-04-21 05:13:50,light,2
1236,2023-04-21 05:14:00,light,2
1237,2023-04-21 05:14:10,light,2
1238,2023-04-21 05:14:20,light,2
1239,2023-04-21 05:14:30,light,2
1240,2023-04-21 05:14:40,light,2
1241,2023-04-21 05:14:50,light,2
1242,2023-04-21 05:15:00,light,2
1243,2023-04-21 05:15:10,light,2
1244,2023-04-21 05:15:20,light,2
1245,2023-04-21 05:15:30,light,2
1246,2023-04-21 05:15:40,light,2
1247,2023-04-21 05:15:50,light,2
1248,2023-04-21 05:16:00,light,2
1249,2023-04-21 05:16:10,light,2
1250,2023-04-21 05:16:20,light,2
1251,2023-04-21 05:16:30,light,2
1252,2023-04-21 05:16:40,light,2
1253,2023-04-21 05:16:50,light,2
1254,2023-04-21 05:17:00,light,2
1255,2023-04-21 05:17:10,light,2
1256,2023-04-21 05:17:20,light,2
1257,2023-04-21 05:17:30,wake,0
1258,2023-04-21 05:17:40,wake,0
1259,2023-04-21 05:17:50,wake,0
1260,2023-04-21 05:18:00,wake,0
1261,2023-04-21 05:18:10,wake,0
1262,2023-04-21 05:18:20,wake,0
1263,2023-04-21 05:18:30,wake,0
1264,2023-04-21 05:18:40,wake,0
1265,2023-04-21 05:18:50,wake,0
1266,2023-04-21 05:19:00,wake,0
1267,2023-04-21 05:19:10,wake,0
1268,2023-04-21 05:19:20,wake,0
1269,2023-04-21 05:19:30,wake,0
1270,2023-04-21 05:19:40,wake,0
1271,2023-04-21 05:19:50,wake,0
1272,2023-04-21 05:20:00,wake,0
1273,2023-04-21 05:20:10,wake,0
1274,2023-04-21 05:20:20,wake,0
1275,2023-04-21 05:20:30,wake,0
1276,2023-04-21 05:20:40,wake,0
1277,2023-04-21 05:20:50,wake,0
1278,2023-04-21 05:21:00,wake,0
1279,2023-04-21 05:21:10,wake,0
1280,2023-04-21 05:21:20,wake,0
1281,2023-04-21 05:21:30,wake,0
1282,2023-04-21 05:21:40,wake,0
1283,2023-04-21 05:21:50,wake,0
1284,2023-04-21 05:22:00,light,2
1285,2023-04-21 05:22:10,light,2
1286,2023-04-21 05:22:20,light,2
1287,2023-04-21 05:22:30,light,2
1288,2023-04-21 05:22:40,light,2
1289,2023-04-21 05:22:50,light,2
1290,2023-04-21 05:23:00,light,2
1291,2023-04-21 05:23:10,light,2
1292,2023-04-21 05:23:20,light,2
1293,2023-04-21 05:23:30,light,2
1294,2023-04-21 05:23:40,light,2
1295,2023-04-21 05:23:50,light,2
1296,2023-04-21 05:24:00,light,2
1297,2023-04-21 05:24:10,light,2
1298,2023-04-21 05:24:20,light,2
1299,2023-04-21 05:24:30,light,2
1300,2023-04-21 05:24:40,light,2
1301,2023-04-21 05:24:50,light,2
1302,2023-04-21 05:25:00,light,2
1303,2023-04-21 05:25:10,light,2
1304,2023-04-21 05:25:20,light,2
1305,2023-04-21 05:25:30,light,2
1306,2023-04-21 05:25:40,light,2
1307,2023-04-21 05:25:50,light,2
1308,2023-04-21 05:26:00,light,2
1309,2023-04-21 05:26:10,light,2
1310,2023-04-21 05:26:20,light,2
1311,2023-04-21 05:26:30,light,2
1312,2023-04-21 05:26:40,light,2
1313,2023-04-21 05:26:50,light,2
1314,2023-04-21 05:27:00,light,2
1315,2023-04-21 05:27:10,light,2
1316,2023-04-21 05:27:20,light,2
1317,2023-04-21 05:27:30,light,2
1318,2023-04-21 05:27:40,light,2
1319,2023-04-21 05:27:50,light,2
1320,2023-04-21 05:28:00,light,2
1321,2023-04-21 05:28:10,light,2
1322,2023-04-21 05:28:20,light,2
1323,2023-04-21 05:28:30,light,2
1324,2023-04-21 05:28:40,light,2
1325,2023-04-21 05:28:50,light,2
1326,2023-04-21 05:29:00,light,2
1327,2023-04-21 05:29:10,light,2
1328,2023-04-21 05:29:20,light,2
1329,2023-04-21 05:29:30,light,2
1330,2023-04-21 05:29:40,light,2
1331,2023-04-21 05:29:50,light,2
1332,2023-04-21 05:30:00,light,2
1333,2023-04-21 05:30:10,light,2
1334,2023-04-21 05:30:20,light,2
1335,2023-04-21 05:30:30,light,2
1336,2023-04-21 05:30:40,light,2
1337,2023-04-21 05:30:50,light,2
1338,2023-04-21 05:31:00,light,2
1339,2023-04-21 05:31:10,light,2
1340,2023-04-21 05:31:20,light,2
1341,2023-04-21 05:31:30,light,2
1342,2023-04-21 05:31:40,light,2
1343,2023-04-21 05:31:50,light,2
1344,2023-04-21 05:32:00,light,2
1345,2023-04-21 05:32:10,light,2
1346,2023-04-21 05:32:20,light,2
1347,2023-04-21 05:32:30,light,2
1348,2023-04-21 05:32:40,light,2
1349,2023-04-21 05:32:50,light,2
1350,2023-04-21 05:33:00,light,2
1351,2023-04-21 05:33:10,light,2
1352,2023-04-21 05:33:20,light,2
1353,2023-04-21 05:33:30,light,2
1354,2023-04-21 05:33:40,light,2
1355,2023-04-21 05:33:50,light,2
1356,2023-04-21 05:34:00,light,2
1357,2023-04-21 05:34:10,light,2
1358,2023-04-21 05:34:20,light,2
1359,2023-04-21 05:34:30,light,2
1360,2023-04-21 05:34:40,light,2
1361,2023-04-21 05:34:50,light,2
1362,2023-04-21 05:35:00,light,2
1363,2023-04-21 05:35:10,light,2
1364,2023-04-21 05:35:20,light,2
1365,2023-04-21 05:35:30,light,2
1366,2023-04-21 05:35:40,light,2
1367,2023-04-21 05:35:50,light,2
1368,2023-04-21 05:36:00,light,2
1369,2023-04-21 05:36:10,light,2
1370,2023-04-21 05:36:20,light,2
1371,2023-04-21 05:36:30,light,2
1372,2023-04-21 05:36:40,light,2
1373,2023-04-21 05:36:50,light,2
1374,2023-04-21 05:37:00,light,2
1375,2023-04-21 05:37:10,light,2
1376,2023-04-21 05:37:20,light,2
1377,2023-04-21 05:37:30,light,2
1378,2023-04-21 05:37:40,light,2
1379,2023-04-21 05:37:50,light,2
1380,2023-04-21 05:38:00,light,2
1381,2023-04-21 05:38:10,light,2
1382,2023-04-21 05:38:20,light,2
1383,2023-04-21 05:38:30,light,2
1384,2023-04-21 05:38:40,light,2
1385,2023-04-21 05:38:50,light,2
1386,2023-04-21 05:39:00,light,2
1387,2023-04-21 05:39:10,light,2
1388,2023-04-21 05:39:20,light,2
1389,2023-04-21 05:39:30,light,2
1390,2023-04-21 05:39:40,light,2
1391,2023-04-21 05:39:50,light,2
1392,2023-04-21 05:40:00,light,2
1393,2023-04-21 05:40:10,light,2
1394,2023-04-21 05:40:20,light,2
1395,2023-04-21 05:40:30,light,2
1396,2023-04-21 05:40:40,light,2
1397,2023-04-21 05:40:50,light,2
1398,2023-04-21 05:41:00,light,2
1399,2023-04-21 05:41:10,light,2
1400,2023-04-21 05:41:20,light,2
1401,2023-04-21 05:41:30,light,2
1402,2023-04-21 05:41:40,light,2
1403,2023-04-21 05:41:50,light,2
1404,2023-04-21 05:42:00,light,2
1405,2023-04-21 05:42:10,light,2
1406,2023-04-21 05:42:20,light,2
1407,2023-04-21 05:42:30,light,2
1408,2023-04-21 05:42:40,light,2
1409,2023-04-21 05:42:50,light,2
1410,2023-04-21 05:43:00,light,2
1411,2023-04-21 05:43:10,light,2
1412,2023-04-21 05:43:20,light,2
1413,2023-04-21 05:43:30,light,2
1414,2023-04-21 05:43:40,light,2
1415,2023-04-21 05:43:50,light,2
1416,2023-04-21 05:44:00,light,2
1417,2023-04-21 05:44:10,light,2
1418,2023-04-21 05:44:20,light,2
1419,2023-04-21 05:44:30,light,2
1420,2023-04-21 05:44:40,light,2
1421,2023-04-21 05:44:50,light,2
1422,2023-04-21 05:45:00,light,2
1423,2023-04-21 05:45:10,light,2
1424,2023-04-21 05:45:20,light,2
1425,2023-04-21 05:45:30,light,2
1426,2023-04-21 05:45:40,light,2
1427,2023-04-21 05:45:50,light,2
1428,2023-04-21 05:46:00,light,2
1429,2023-04-21 05:46:10,light,2
1430,2023-04-21 05:46:20,light,2
1431,2023-04-21 05:46:30,light,2
1432,2023-04-21 05:46:40,light,2
1433,2023-04-21 05:46:50,light,2
1434,2023-04-21 05:47:00,deep,3
1435,2023-04-21 05:47:10,deep,3
1436,2023-04-21 05:47:20,deep,3
1437,2023-04-21 05:47:30,deep,3
1438,2023-04-21 05:47:40,deep,3
1439,2023-04-21 05:47:50,deep,3
1440,2023-04-21 05:48:00,deep,3
1441,2023-04-21 05:48:10,deep,3
1442,2023-04-21 05:48:20,deep,3
1443,2023-04-21 05:48:30,deep,3
1444,2023-04-21 05:48:40,deep,3
1445,2023-04-21 05:48:50,deep,3
1446,2023-04-21 05:49:00,deep,3
1447,2023-04-21 05:49:10,deep,3
1448,2023-04-21 05:49:20,deep,3
1449,2023-04-21 05:49:30,deep,3
1450,2023-04-21 05:49:40,deep,3
1451,2023-04-21 05:49:50,deep,3
1452,2023-04-21 05:50:00,deep,3
1453,2023-04-21 05:50:10,deep,3
1454,2023-04-21 05:50:20,deep,3
1455,2023-04-21 05:50:30,deep,3
1456,2023-04-21 05:50:40,deep,3
1457,2023-04-21 05:50:50,deep,3
1458,2023-04-21 05:51:00,deep,3
1459,2023-04-21 05:51:10,deep,3
1460,2023-04-21 05:51:20,deep,3
1461,2023-04-21 05:51:30,deep,3
1462,2023-04-21 05:51:40,deep,3
1463,2023-04-21 05:51:50,deep,3
1464,2023-04-21 05:52:00,deep,3
1465,2023-04-21 05:52:10,deep,3
1466,2023-04-21 05:52:20,deep,3
1467,2023-04-21 05:52:30,wake,0
1468,2023-04-21 05:52:40,wake,0
1469,2023-04-21 05:52:50,wake,0
1470,2023-04-21 05:53:00,wake,0
1471,2023-04-21 05:53:10,wake,0
1472,2023-04-21 05:53:20,wake,0
1473,2023-04-21 05:53:30,wake,0
1474,2023-04-21 05:53:40,wake,0
1475,2023-04-21 05:53:50,wake,0
1476,2023-04-21 05:54:00,wake,0
1477,2023-04-21 05:54:10,wake,0
1478,2023-04-21 05:54:20,wake,0
1479,2023-04-21 05:54:30,wake,0
1480,2023-04-21 05:54:40,wake,0
1481,2023-04-21 05:54:50,wake,0
1482,2023-04-21 05:55:00,wake,0
1483,2023-04-21 05:55:10,wake,0
1484,2023-04-21 05:55:20,wake,0
1485,2023-04-21 05:55:30,wake,0
1486,2023-04-21 05:55:40,wake,0
1487,2023-04-21 05:55:50,wake,0
1488,2023-04-21 05:56:00,wake,0
1489,2023-04-21 05:56:10,wake,0
1490,2023-04-21 05:56:20,wake,0
1491,2023-04-21 05:56:30,wake,0
1492,2023-04-21 05:56:40,wake,0
1493,2023-04-21 05:56:50,wake,0
1494,2023-04-21 05:57:00,light,2
1495,2023-04-21 05:57:10,light,2
1496,2023-04-21 05:57:20,light,2
1497,2023-04-21 05:57:30,light,2
1498,2023-04-21 05:57:40,light,2
1499,2023-04-21 05:57:50,light,2
1500,2023-04-21 05:58:00,light,2
1501,2023-04-21 05:58:10,light,2
1502,2023-04-21 05:58:20,light,2
1503,2023-04-21 05:58:30,light,2
1504,2023-04-21 05:58:40,light,2
1505,2023-04-21 05:58:50,light,2
1506,2023-04-21 05:59:00,light,2
1507,2023-04-21 05:59:10,light,2
1508,2023-04-21 05:59:20,light,2
1509,2023-04-21 05:59:30,light,2
1510,2023-04-21 05:59:40,light,2
1511,2023-04-21 05:59:50,light,2
1512,2023-04-21 06:00:00,light,2
1513,2023-04-21 06:00:10,light,2
1514,2023-04-21 06:00:20,light,2
1515,2023-04-21 06:00:30,light,2
1516,2023-04-21 06:00:40,light,2
1517,2023-04-21 06:00:50,light,2
1518,2023-04-21 06:01:00,light,2
1519,2023-04-21 06:01:10,light,2
1520,2023-04-21 06:01:20,light,2
1521,2023-04-21 06:01:30,light,2
1522,2023-04-21 06:01:40,light,2
1523,2023-04-21 06:01:50,light,2
1524,2023-04-21 06:02:00,light,2
1525,2023-04-21 06:02:10,light,2
1526,2023-04-21 06:02:20,light,2
1527,2023-04-21 06:02:30,light,2
1528,2023-04-21 06:02:40,light,2
1529,2023-04-21 06:02:50,light,2
1530,2023-04-21 06:03:00,light,2
1531,2023-04-21 06:03:10,light,2
1532,2023-04-21 06:03:20,light,2
1533,2023-04-21 06:03:30,light,2
1534,2023-04-21 06:03:40,light,2
1535,2023-04-21 06:03:50,light,2
1536,2023-04-21 06:04:00,light,2
1537,2023-04-21 06:04:10,light,2
1538,2023-04-21 06:04:20,light,2
1539,2023-04-21 06:04:30,light,2
1540,2023-04-21 06:04:40,light,2
1541,2023-04-21 06:04:50,light,2
1542,2023-04-21 06:05:00,light,2
1543,2023-04-21 06:05:10,light,2
1544,2023-04-21 06:05:20,light,2
1545,2023-04-21 06:05:30,light,2
1546,2023-04-21 06:05:40,light,2
1547,2023-04-21 06:05:50,light,2
1548,2023-04-21 06:06:00,light,2
1549,2023-04-21 06:06:10,light,2
1550,2023-04-21 06:06:20,light,2
1551,2023-04-21 06:06:30,light,2
1552,2023-04-21 06:06:40,light,2
1553,2023-04-21 06:06:50,light,2
1554,2023-04-21 06:07:00,light,2
1555,2023-04-21 06:07:10,light,2
1556,2023-04-21 06:07:20,light,2
1557,2023-04-21 06:07:30,light,2
1558,2023-04-21 06:07:40,light,2
1559,2023-04-21 06:07:50,light,2
1560,2023-04-21 06:08:00,light,2
1561,2023-04-21 06:08:10,light,2
1562,2023-04-21 06:08:20,light,2
1563,2023-04-21 06:08:30,light,2
1564,2023-04-21 06:08:40,light,2
1565,2023-04-21 06:08:50,light,2
1566,2023-04-21 06:09:00,rem,1
1567,2023-04-21 06:09:10,rem,1
1568,2023-04-21 06:09:20,rem,1
1569,2023-04-21 06:09:30,rem,1
1570,2023-04-21 06:09:40,rem,1
1571,2023-04-21 06:09:50,rem,1
1572,2023-04-21 06:10:00,rem,1
1573,2023-04-21 06:10:10,rem,1
1574,2023-04-21 06:10:20,rem,1
1575,2023-04-21 06:10:30,rem,1
1576,2023-04-21 06:10:40,rem,1
1577,2023-04-21 06:10:50,rem,1
1578,2023-04-21 06:11:00,rem,1
1579,2023-04-21 06:11:10,rem,1
1580,2023-04-21 06:11:20,rem,1
1581,2023-04-21 06:11:30,rem,1
1582,2023-04-21 06:11:40,rem,1
1583,2023-04-21 06:11:50,rem,1
1584,2023-04-21 06:12:00,rem,1
1585,2023-04-21 06:12:10,rem,1
1586,2023-04-21 06:12:20,rem,1
1587,2023-04-21 06:12:30,rem,1
1588,2023-04-21 06:12:40,rem,1
1589,2023-04-21 06:12:50,rem,1
1590,2023-04-21 06:13:00,rem,1
1591,2023-04-21 06:13:10,rem,1
1592,2023-04-21 06:13:20,rem,1
1593,2023-04-21 06:13:30,rem,1
1594,2023-04-21 06:13:40,rem,1
1595,2023-04-21 06:13:50,rem,1
1596,2023-04-21 06:14:00,rem,1
1597,2023-04-21 06:14:10,rem,1
1598,2023-04-21 06:14:20,rem,1
1599,2023-04-21 06:14:30,rem,1
1600,2023-04-21 06:14:40,rem,1
1601,2023-04-21 06:14:50,rem,1
1602,2023-04-21 06:15:00,rem,1
1603,2023-04-21 06:15:10,rem,1
1604,2023-04-21 06:15:20,rem,1
1605,2023-04-21 06:15:30,rem,1
1606,2023-04-21 06:15:40,rem,1
1607,2023-04-21 06:15:50,rem,1
1608,2023-04-21 06:16:00,rem,1
1609,2023-04-21 06:16:10,rem,1
1610,2023-04-21 06:16:20,rem,1
1611,2023-04-21 06:16:30,rem,1
1612,2023-04-21 06:16:40,rem,1
1613,2023-04-21 06:16:50,rem,1
1614,2023-04-21 06:17:00,rem,1
1615,2023-04-21 06:17:10,rem,1
1616,2023-04-21 06:17:20,rem,1
1617,2023-04-21 06:17:30,rem,1
1618,2023-04-21 06:17:40,rem,1
1619,2023-04-21 06:17:50,rem,1
1620,2023-04-21 06:18:00,rem,1
1621,2023-04-21 06:18:10,rem,1
1622,2023-04-21 06:18:20,rem,1
1623,2023-04-21 06:18:30,rem,1
1624,2023-04-21 06:18:40,rem,1
1625,2023-04-21 06:18:50,rem,1
1626,2023-04-21 06:19:00,rem,1
1627,2023-04-21 06:19:10,rem,1
1628,2023-04-21 06:19:20,rem,1
1629,2023-04-21 06:19:30,rem,1
1630,2023-04-21 06:19:40,rem,1
1631,2023-04-21 06:19:50,rem,1
1632,2023-04-21 06:20:00,rem,1
1633,2023-04-21 06:20:10,rem,1
1634,2023-04-21 06:20:20,rem,1
1635,2023-04-21 06:20:30,rem,1
1636,2023-04-21 06:20:40,rem,1
1637,2023-04-21 06:20:50,rem,1
1638,2023-04-21 06:21:00,rem,1
1639,2023-04-21 06:21:10,rem,1
1640,2023-04-21 06:21:20,rem,1
1641,2023-04-21 06:21:30,rem,1
1642,2023-04-21 06:21:40,rem,1
1643,2023-04-21 06:21:50,rem,1
1644,2023-04-21 06:22:00,rem,1
1645,2023-04-21 06:22:10,rem,1
1646,2023-04-21 06:22:20,rem,1
1647,2023-04-21 06:22:30,rem,1
1648,2023-04-21 06:22:40,rem,1
1649,2023-04-21 06:22:50,rem,1
1650,2023-04-21 06:23:00,rem,1
1651,2023-04-21 06:23:10,rem,1
1652,2023-04-21 06:23:20,rem,1
1653,2023-04-21 06:23:30,rem,1
1654,2023-04-21 06:23:40,rem,1
1655,2023-04-21 06:23:50,rem,1
1656,2023-04-21 06:24:00,rem,1
1657,2023-04-21 06:24:10,rem,1
1658,2023-04-21 06:24:20,rem,1
1659,2023-04-21 06:24:30,rem,1
1660,2023-04-21 06:24:40,rem,1
1661,2023-04-21 06:24:50,rem,1
1662,2023-04-21 06:25:00,rem,1
1663,2023-04-21 06:25:10,rem,1
1664,2023-04-21 06:25:20,rem,1
1665,2023-04-21 06:25:30,rem,1
1666,2023-04-21 06:25:40,rem,1
1667,2023-04-21 06:25:50,rem,1
1668,2023-04-21 06:26:00,rem,1
1669,2023-04-21 06:26:10,rem,1
1670,2023-04-21 06:26:20,rem,1
1671,2023-04-21 06:26:30,rem,1
1672,2023-04-21 06:26:40,rem,1
1673,2023-04-21 06:26:50,rem,1
1674,2023-04-21 06:27:00,rem,1
1675,2023-04-21 06:27:10,rem,1
1676,2023-04-21 06:27:20,rem,1
1677,2023-04-21 06:27:30,rem,1
1678,2023-04-21 06:27:40,rem,1
1679,2023-04-21 06:27:50,rem,1
1680,2023-04-21 06:28:00,rem,1
1681,2023-04-21 06:28:10,rem,1
1682,2023-04-21 06:28:20,rem,1
1683,2023-04-21 06:28:30,rem,1
1684,2023-04-21 06:28:40,rem,1
1685,2023-04-21 06:28:50,rem,1
1686,2023-04-21 06:29:00,rem,1
1687,2023-04-21 06:29:10,rem,1
1688,2023-04-21 06:29:20,rem,1
1689,2023-04-21 06:29:30,rem,1
1690,2023-04-21 06:29:40,rem,1
1691,2023-04-21 06:29:50,rem,1
1692,2023-04-21 06:30:00,rem,1
1693,2023-04-21 06:30:10,rem,1
1694,2023-04-21 06:30:20,rem,1
1695,2023-04-21 06:30:30,rem,1
1696,2023-04-21 06:30:40,rem,1
1697,2023-04-21 06:30:50,rem,1
1698,2023-04-21 06:31:00,rem,1
1699,2023-04-21 06:31:10,rem,1
1700,2023-04-21 06:31:20,rem,1
1701,2023-04-21 06:31:30,rem,1
1702,2023-04-21 06:31:40,rem,1
1703,2023-04-21 06:31:50,rem,1
1704,2023-04-21 06:32:00,rem,1
1705,2023-04-21 06:32:10,rem,1
1706,2023-04-21 06:32:20,rem,1
1707,2023-04-21 06:32:30,rem,1
1708,2023-04-21 06:32:40,rem,1
1709,2023-04-21 06:32:50,rem,1
1710,2023-04-21 06:33:00,rem,1
1711,2023-04-21 06:33:10,rem,1
1712,2023-04-21 06:33:20,rem,1
1713,2023-04-21 06:33:30,rem,1
1714,2023-04-21 06:33:40,rem,1
1715,2023-04-21 06:33:50,rem,1
1716,2023-04-21 06:34:00,rem,1
1717,2023-04-21 06:34:10,rem,1
1718,2023-04-21 06:34:20,rem,1
1719,2023-04-21 06:34:30,rem,1
1720,2023-04-21 06:34:40,rem,1
1721,2023-04-21 06:34:50,rem,1
1722,2023-04-21 06:35:00,rem,1
1723,2023-04-21 06:35:10,rem,1
1724,2023-04-21 06:35:20,rem,1
1725,2023-04-21 06:35:30,rem,1
1726,2023-04-21 06:35:40,rem,1
1727,2023-04-21 06:35:50,rem,1
1728,2023-04-21 06:36:00,rem,1
1729,2023-04-21 06:36:10,rem,1
1730,2023-04-21 06:36:20,rem,1
1731,2023-04-21 06:36:30,rem,1
1732,2023-04-21 06:36:40,rem,1
1733,2023-04-21 06:36:50,rem,1
1734,2023-04-21 06:37:00,rem,1
1735,2023-04-21 06:37:10,rem,1
1736,2023-04-21 06:37:20,rem,1
1737,2023-04-21 06:37:30,rem,1
1738,2023-04-21 06:37:40,rem,1
1739,2023-04-21 06:37:50,rem,1
1740,2023-04-21 06:38:00,rem,1
1741,2023-04-21 06:38:10,rem,1
1742,2023-04-21 06:38:20,rem,1
1743,2023-04-21 06:38:30,rem,1
1744,2023-04-21 06:38:40,rem,1
1745,2023-04-21 06:38:50,rem,1
1746,2023-04-21 06:39:00,rem,1
1747,2023-04-21 06:39:10,rem,1
1748,2023-04-21 06:39:20,rem,1
1749,2023-04-21 06:39:30,rem,1
1750,2023-04-21 06:39:40,rem,1
1751,2023-04-21 06:39:50,rem,1
1752,2023-04-21 06:40:00,rem,1
1753,2023-04-21 06:40:10,rem,1
1754,2023-04-21 06:40:20,rem,1
1755,2023-04-21 06:40:30,rem,1
1756,2023-04-21 06:40:40,rem,1
1757,2023-04-21 06:40:50,rem,1
1758,2023-04-21 06:41:00,light,2
1759,2023-04-21 06:41:10,light,2
1760,2023-04-21 06:41:20,light,2
1761,2023-04-21 06:41:30,light,2
1762,2023-04-21 06:41:40,light,2
1763,2023-04-21 06:41:50,light,2
1764,2023-04-21 06:42:00,light,2
1765,2023-04-21 06:42:10,light,2
1766,2023-04-21 06:42:20,light,2
1767,2023-04-21 06:42:30,light,2
1768,2023-04-21 06:42:40,light,2
1769,2023-04-21 06:42:50,light,2
1770,2023-04-21 06:43:00,light,2
1771,2023-04-21 06:43:10,light,2
1772,2023-04-21 06:43:20,light,2
1773,2023-04-21 06:43:30,light,2
1774,2023-04-21 06:43:40,light,2
1775,2023-04-21 06:43:50,light,2
1776,2023-04-21 06:44:00,light,2
1777,2023-04-21 06:44:10,light,2
1778,2023-04-21 06:44:20,light,2
1779,2023-04-21 06:44:30,light,2
1780,2023-04-21 06:44:40,light,2
1781,2023-04-21 06:44:50,light,2
1782,2023-04-21 06:45:00,light,2
1783,2023-04-21 06:45:10,light,2
1784,2023-04-21 06:45:20,light,2
1785,2023-04-21 06:45:30,light,2
1786,2023-04-21 06:45:40,light,2
1787,2023-04-21 06:45:50,light,2
1788,2023-04-21 06:46:00,light,2
1789,2023-04-21 06:46:10,light,2
1790,2023-04-21 06:46:20,light,2
1791,2023-04-21 06:46:30,light,2
1792,2023-04-21 06:46:40,light,2
1793,2023-04-21 06:46:50,light,2
1794,2023-04-21 06:47:00,light,2
1795,2023-04-21 06:47:10,light,2
1796,2023-04-21 06:47:20,light,2
1797,2023-04-21 06:47:30,light,2
1798,2023-04-21 06:47:40,light,2
1799,2023-04-21 06:47:50,light,2
1800,2023-04-21 06:48:00,light,2
1801,2023-04-21 06:48:10,light,2
1802,2023-04-21 06:48:20,light,2
1803,2023-04-21 06:48:30,light,2
1804,2023-04-21 06:48:40,light,2
1805,2023-04-21 06:48:50,light,2
1806,2023-04-21 06:49:00,light,2
1807,2023-04-21 06:49:10,light,2
1808,2023-04-21 06:49:20,light,2
1809,2023-04-21 06:49:30,light,2
1810,2023-04-21 06:49:40,light,2
1811,2023-04-21 06:49:50,light,2
1812,2023-04-21 06:50:00,light,2
1813,2023-04-21 06:50:10,light,2
1814,2023-04-21 06:50:20,light,2
1815,2023-04-21 06:50:30,light,2
1816,2023-04-21 06:50:40,light,2
1817,2023-04-21 06:50:50,light,2
1818,2023-04-21 06:51:00,light,2
1819,2023-04-21 06:51:10,light,2
1820,2023-04-21 06:51:20,light,2
1821,2023-04-21 06:51:30,light,2
1822,2023-04-21 06:51:40,light,2
1823,2023-04-21 06:51:50,light,2
1824,2023-04-21 06:52:00,light,2
1825,2023-04-21 06:52:10,light,2
1826,2023-04-21 06:52:20,light,2
1827,2023-04-21 06:52:30,light,2
1828,2023-04-21 06:52:40,light,2
1829,2023-04-21 06:52:50,light,2
1830,2023-04-21 06:53:00,light,2
