,dateTime,sleepStage,sleepStageNum
1831,2023-04-21 06:53:10,light,2
1832,2023-04-21 06:53:20,light,2
1833,2023-04-21 06:53:30,light,2
1834,2023-04-21 06:53:40,light,2
1835,2023-04-21 06:53:50,light,2
1836,2023-04-21 06:54:00,light,2
1837,2023-04-21 06:54:10,light,2
1838,2023-04-21 06:54:20,light,2
1839,2023-04-21 06:54:30,light,2
1840,2023-04-21 06:54:40,light,2
1841,2023-04-21 06:54:50,light,2
1842,2023-04-21 06:55:00,light,2
1843,2023-04-21 06:55:10,light,2
1844,2023-04-21 06:55:20,light,2
1845,2023-04-21 06:55:30,light,2
1846,2023-04-21 06:55:40,light,2
1847,2023-04-21 06:55:50,light,2
1848,2023-04-21 06:56:00,light,2
1849,2023-04-21 06:56:10,light,2
1850,2023-04-21 06:56:20,light,2
1851,2023-04-21 06:56:30,light,2
1852,2023-04-21 06:56:40,light,2
1853,2023-04-21 06:56:50,light,2
1854,2023-04-21 06:57:00,light,2
1855,2023-04-21 06:57:10,light,2
1856,2023-04-21 06:57:20,light,2
1857,2023-04-21 06:57:30,light,2
1858,2023-04-21 06:57:40,light,2
1859,2023-04-21 06:57:50,light,2
1860,2023-04-21 06:58:00,light,2
1861,2023-04-21 06:58:10,light,2
1862,2023-04-21 06:58:20,light,2
1863,2023-04-21 06:58:30,light,2
1864,2023-04-21 06:58:40,light,2
1865,2023-04-21 06:58:50,light,2
1866,2023-04-21 06:59:00,light,2
1867,2023-04-21 06:59:10,light,2
1868,2023-04-21 06:59:20,light,2
1869,2023-04-21 06:59:30,light,2
1870,2023-04-21 06:59:40,light,2
1871,2023-04-21 06:59:50,light,2
1872,2023-04-21 07:00:00,light,2
1873,2023-04-21 07:00:10,light,2
1874,2023-04-21 07:00:20,light,2
1875,2023-04-21 07:00:30,light,2
1876,2023-04-21 07:00:40,light,2
1877,2023-04-21 07:00:50,light,2
1878,2023-04-21 07:01:00,light,2
1879,2023-04-21 07:01:10,light,2
1880,2023-04-21 07:01:20,light,2
1881,2023-04-21 07:01:30,light,2
1882,2023-04-21 07:01:40,light,2
1883,2023-04-21 07:01:50,light,2
1884,2023-04-21 07:02:00,light,2
1885,2023-04-21 07:02:10,light,2
1886,2023-04-21 07:02:20,light,2
1887,2023-04-21 07:02:30,wake,0
1888,2023-04-21 07:02:40,wake,0
1889,2023-04-21 07:02:50,wake,0
1890,2023-04-21 07:03:00,wake,0
1891,2023-04-21 07:03:10,wake,0
1892,2023-04-21 07:03:20,wake,0
1893,2023-04-21 07:03:30,wake,0
1894,2023-04-21 07:03:40,wake,0
1895,2023-04-21 07:03:50,wake,0
1896,2023-04-21 07:04:00,wake,0
1897,2023-04-21 07:04:10,wake,0
1898,2023-04-21 07:04:20,wake,0
1899,2023-04-21 07:04:30,wake,0
1900,2023-04-21 07:04:40,wake,0
1901,2023-04-21 07:04:50,wake,0
1902,2023-04-21 07:05:00,wake,0
1903,2023-04-21 07:05:10,wake,0
1904,2023-04-21 07:05:20,wake,0
1905,2023-04-21 07:05:30,wake,0
1906,2023-04-21 07:05:40,wake,0
1907,2023-04-21 07:05:50,wake,0
1908,2023-04-21 07:06:00,wake,0
1909,2023-04-21 07:06:10,wake,0
1910,2023-04-21 07:06:20,wake,0
1911,2023-04-21 07:06:30,wake,0
1912,2023-04-21 07:06:40,wake,0
1913,2023-04-21 07:06:50,wake,0
1914,2023-04-21 07:07:00,light,2
1915,2023-04-21 07:07:10,light,2
1916,2023-04-21 07:07:20,light,2
1917,2023-04-21 07:07:30,light,2
1918,2023-04-21 07:07:40,light,2
1919,2023-04-21 07:07:50,light,2
1920,2023-04-21 07:08:00,light,2
1921,2023-04-21 07:08:10,light,2
1922,2023-04-21 07:08:20,light,2
1923,2023-04-21 07:08:30,light,2
1924,2023-04-21 07:08:40,light,2
1925,2023-04-21 07:08:50,light,2
1926,2023-04-21 07:09:00,light,2
1927,2023-04-21 07:09:10,light,2
1928,2023-04-21 07:09:20,light,2
1929,2023-04-21 07:09:30,light,2
1930,2023-04-21 07:09:40,light,2
1931,2023-04-21 07:09:50,light,2
1932,2023-04-21 07:10:00,light,2
1933,2023-04-21 07:10:10,light,2
1934,2023-04-21 07:10:20,light,2
1935,2023-04-21 07:10:30,light,2
1936,2023-04-21 07:10:40,light,2
1937,2023-04-21 07:10:50,light,2
1938,2023-04-21 07:11:00,light,2
1939,2023-04-21 07:11:10,light,2
1940,2023-04-21 07:11:20,light,2
1941,2023-04-21 07:11:30,light,2
1942,2023-04-21 07:11:40,light,2
1943,2023-04-21 07:11:50,light,2
1944,2023-04-21 07:12:00,light,2
1945,2023-04-21 07:12:10,light,2
1946,2023-04-21 07:12:20,light,2
1947,2023-04-21 07:12:30,light,2
1948,2023-04-21 07:12:40,light,2
1949,2023-04-21 07:12:50,light,2
1950,2023-04-21 07:13:00,light,2
1951,2023-04-21 07:13:10,light,2
1952,2023-04-21 07:13:20,light,2
1953,2023-04-21 07:13:30,light,2
1954,2023-04-21 07:13:40,light,2
1955,2023-04-21 07:13:50,light,2
1956,2023-04-21 07:14:00,light,2
1957,2023-04-21 07:14:10,light,2
1958,2023-04-21 07:14:20,light,2
1959,2023-04-21 07:14:30,light,2
1960,2023-04-21 07:14:40,light,2
1961,2023-04-21 07:14:50,light,2
1962,2023-04-21 07:15:00,light,2
1963,2023-04-21 07:15:10,light,2
1964,2023-04-21 07:15:20,light,2
1965,2023-04-21 07:15:30,light,2
1966,2023-04-21 07:15:40,light,2
1967,2023-04-21 07:15:50,light,2
1968,2023-04-21 07:16:00,light,2
1969,2023-04-21 07:16:10,light,2
1970,2023-04-21 07:16:20,light,2
1971,2023-04-21 07:16:30,light,2
1972,2023-04-21 07:16:40,light,2
1973,2023-04-21 07:16:50,light,2
1974,2023-04-21 07:17:00,light,2
1975,2023-04-21 07:17:10,light,2
1976,2023-04-21 07:17:20,light,2
1977,2023-04-21 07:17:30,light,2
1978,2023-04-21 07:17:40,light,2
1979,2023-04-21 07:17:50,light,2
1980,2023-04-21 07:18:00,light,2
1981,2023-04-21 07:18:10,light,2
1982,2023-04-21 07:18:20,light,2
1983,2023-04-21 07:18:30,light,2
1984,2023-04-21 07:18:40,light,2
1985,2023-04-21 07:18:50,light,2
1986,2023-04-21 07:19:00,light,2
1987,2023-04-21 07:19:10,light,2
1988,2023-04-21 07:19:20,light,2
1989,2023-04-21 07:19:30,light,2
1990,2023-04-21 07:19:40,light,2
1991,2023-04-21 07:19:50,light,2
1992,2023-04-21 07:20:00,light,2
1993,2023-04-21 07:20:10,light,2
1994,2023-04-21 07:20:20,light,2
1995,2023-04-21 07:20:30,light,2
1996,2023-04-21 07:20:40,light,2
1997,2023-04-21 07:20:50,light,2
1998,2023-04-21 07:21:00,light,2
1999,2023-04-21 07:21:10,light,2
2000,2023-04-21 07:21:20,light,2
2001,2023-04-21 07:21:30,light,2
2002,2023-04-21 07:21:40,light,2
2003,2023-04-21 07:21:50,light,2
2004,2023-04-21 07:22:00,light,2
2005,2023-04-21 07:22:10,light,2
2006,2023-04-21 07:22:20,light,2
2007,2023-04-21 07:22:30,light,2
2008,2023-04-21 07:22:40,light,2
2009,2023-04-21 07:22:50,light,2
2010,2023-04-21 07:23:00,light,2
2011,2023-04-21 07:23:10,light,2
2012,2023-04-21 07:23:20,light,2
2013,2023-04-21 07:23:30,light,2
2014,2023-04-21 07:23:40,light,2
2015,2023-04-21 07:23:50,light,2
2016,2023-04-21 07:24:00,light,2
2017,2023-04-21 07:24:10,light,2
2018,2023-04-21 07:24:20,light,2
2019,2023-04-21 07:24:30,light,2
2020,2023-04-21 07:24:40,light,2
2021,2023-04-21 07:24:50,light,2
2022,2023-04-21 07:25:00,light,2
2023,2023-04-21 07:25:10,light,2
2024,2023-04-21 07:25:20,light,2
2025,2023-04-21 07:25:30,light,2
2026,2023-04-21 07:25:40,light,2
2027,2023-04-21 07:25:50,light,2
2028,2023-04-21 07:26:00,light,2
2029,2023-04-21 07:26:10,light,2
2030,2023-04-21 07:26:20,light,2
2031,2023-04-21 07:26:30,light,2
2032,2023-04-21 07:26:40,light,2
2033,2023-04-21 07:26:50,light,2
2034,2023-04-21 07:27:00,light,2
2035,2023-04-21 07:27:10,light,2
2036,2023-04-21 07:27:20,light,2
2037,2023-04-21 07:27:30,light,2
2038,2023-04-21 07:27:40,light,2
2039,2023-04-21 07:27:50,light,2
2040,2023-04-21 07:28:00,light,2
2041,2023-04-21 07:28:10,light,2
2042,2023-04-21 07:28:20,light,2
2043,2023-04-21 07:28:30,light,2
2044,2023-04-21 07:28:40,light,2
2045,2023-04-21 07:28:50,light,2
2046,2023-04-21 07:29:00,light,2
2047,2023-04-21 07:29:10,light,2
2048,2023-04-21 07:29:20,light,2
2049,2023-04-21 07:29:30,light,2
2050,2023-04-21 07:29:40,light,2
2051,2023-04-21 07:29:50,light,2
2052,2023-04-21 07:30:00,light,2
2053,2023-04-21 07:30:10,light,2
2054,2023-04-21 07:30:20,light,2
2055,2023-04-21 07:30:30,light,2
2056,2023-04-21 07:30:40,light,2
2057,2023-04-21 07:30:50,light,2
2058,2023-04-21 07:31:00,light,2
2059,2023-04-21 07:31:10,light,2
2060,2023-04-21 07:31:20,light,2
2061,2023-04-21 07:31:30,light,2
2062,2023-04-21 07:31:40,light,2
2063,2023-04-21 07:31:50,light,2
2064,2023-04-21 07:32:00,light,2
2065,2023-04-21 07:32:10,light,2
2066,2023-04-21 07:32:20,light,2
2067,2023-04-21 07:32:30,light,2
2068,2023-04-21 07:32:40,light,2
2069,2023-04-21 07:32:50,light,2
2070,2023-04-21 07:33:00,light,2
2071,2023-04-21 07:33:10,light,2
2072,2023-04-21 07:33:20,light,2
2073,2023-04-21 07:33:30,light,2
2074,2023-04-21 07:33:40,light,2
2075,2023-04-21 07:33:50,light,2
2076,2023-04-21 07:34:00,light,2
2077,2023-04-21 07:34:10,light,2
2078,2023-04-21 07:34:20,light,2
2079,2023-04-21 07:34:30,light,2
2080,2023-04-21 07:34:40,light,2
2081,2023-04-21 07:34:50,light,2
2082,2023-04-21 07:35:00,light,2
2083,2023-04-21 07:35:10,light,2
2084,2023-04-21 07:35:20,light,2
2085,2023-04-21 07:35:30,light,2
2086,2023-04-21 07:35:40,light,2
2087,2023-04-21 07:35:50,light,2
2088,2023-04-21 07:36:00,light,2
2089,2023-04-21 07:36:10,light,2
2090,2023-04-21 07:36:20,light,2
2091,2023-04-21 07:36:30,light,2
2092,2023-04-21 07:36:40,light,2
2093,2023-04-21 07:36:50,light,2
2094,2023-04-21 07:37:00,light,2
2095,2023-04-21 07:37:10,light,2
2096,2023-04-21 07:37:20,light,2
2097,2023-04-21 07:37:30,light,2
2098,2023-04-21 07:37:40,light,2
2099,2023-04-21 07:37:50,light,2
2100,2023-04-21 07:38:00,rem,1
2101,2023-04-21 07:38:10,rem,1
2102,2023-04-21 07:38:20,rem,1
2103,2023-04-21 07:38:30,rem,1
2104,2023-04-21 07:38:40,rem,1
2105,2023-04-21 07:38:50,rem,1
2106,2023-04-21 07:39:00,rem,1
2107,2023-04-21 07:39:10,rem,1
2108,2023-04-21 07:39:20,rem,1
2109,2023-04-21 07:39:30,rem,1
2110,2023-04-21 07:39:40,rem,1
2111,2023-04-21 07:39:50,rem,1
2112,2023-04-21 07:40:00,rem,1
2113,2023-04-21 07:40:10,rem,1
2114,2023-04-21 07:40:20,rem,1
2115,2023-04-21 07:40:30,rem,1
2116,2023-04-21 07:40:40,rem,1
2117,2023-04-21 07:40:50,rem,1
2118,2023-04-21 07:41:00,rem,1
2119,2023-04-21 07:41:10,rem,1
2120,2023-04-21 07:41:20,rem,1
2121,2023-04-21 07:41:30,rem,1
2122,2023-04-21 07:41:40,rem,1
2123,2023-04-21 07:41:50,rem,1
2124,2023-04-21 07:42:00,rem,1
2125,2023-04-21 07:42:10,rem,1
2126,2023-04-21 07:42:20,rem,1
2127,2023-04-21 07:42:30,rem,1
2128,2023-04-21 07:42:40,rem,1
2129,2023-04-21 07:42:50,rem,1
2130,2023-04-21 07:43:00,rem,1
2131,2023-04-21 07:43:10,rem,1
2132,2023-04-21 07:43:20,rem,1
2133,2023-04-21 07:43:30,rem,1
2134,2023-04-21 07:43:40,rem,1
2135,2023-04-21 07:43:50,rem,1
2136,2023-04-21 07:44:00,rem,1
2137,2023-04-21 07:44:10,rem,1
2138,2023-04-21 07:44:20,rem,1
2139,2023-04-21 07:44:30,rem,1
2140,2023-04-21 07:44:40,rem,1
2141,2023-04-21 07:44:50,rem,1
2142,2023-04-21 07:45:00,rem,1
2143,2023-04-21 07:45:10,rem,1
2144,2023-04-21 07:45:20,rem,1
2145,2023-04-21 07:45:30,rem,1
2146,2023-04-21 07:45:40,rem,1
2147,2023-04-21 07:45:50,rem,1
2148,2023-04-21 07:46:00,rem,1
2149,2023-04-21 07:46:10,rem,1
2150,2023-04-21 07:46:20,rem,1
2151,2023-04-21 07:46:30,rem,1
2152,2023-04-21 07:46:40,rem,1
2153,2023-04-21 07:46:50,rem,1
2154,2023-04-21 07:47:00,rem,1
2155,2023-04-21 07:47:10,rem,1
2156,2023-04-21 07:47:20,rem,1
2157,2023-04-21 07:47:30,rem,1
2158,2023-04-21 07:47:40,rem,1
2159,2023-04-21 07:47:50,rem,1
2160,2023-04-21 07:48:00,rem,1
2161,2023-04-21 07:48:10,rem,1
2162,2023-04-21 07:48:20,rem,1
2163,2023-04-21 07:48:30,rem,1
2164,2023-04-21 07:48:40,rem,1
2165,2023-04-21 07:48:50,rem,1
2166,2023-04-21 07:49:00,rem,1
2167,2023-04-21 07:49:10,rem,1
2168,2023-04-21 07:49:20,rem,1
2169,2023-04-21 07:49:30,rem,1
2170,2023-04-21 07:49:40,rem,1
2171,2023-04-21 07:49:50,rem,1
2172,2023-04-21 07:50:00,rem,1
2173,2023-04-21 07:50:10,rem,1
2174,2023-04-21 07:50:20,rem,1
2175,2023-04-21 07:50:30,rem,1
2176,2023-04-21 07:50:40,rem,1
2177,2023-04-21 07:50:50,rem,1
2178,2023-04-21 07:51:00,rem,1
2179,2023-04-21 07:51:10,rem,1
2180,2023-04-21 07:51:20,rem,1
2181,2023-04-21 07:51:30,rem,1
2182,2023-04-21 07:51:40,rem,1
2183,2023-04-21 07:51:50,rem,1
2184,2023-04-21 07:52:00,rem,1
2185,2023-04-21 07:52:10,rem,1
2186,2023-04-21 07:52:20,rem,1
2187,2023-04-21 07:52:30,rem,1
2188,2023-04-21 07:52:40,rem,1
2189,2023-04-21 07:52:50,rem,1
2190,2023-04-21 07:53:00,rem,1
2191,2023-04-21 07:53:10,rem,1
2192,2023-04-21 07:53:20,rem,1
2193,2023-04-21 07:53:30,rem,1
2194,2023-04-21 07:53:40,rem,1
2195,2023-04-21 07:53:50,rem,1
2196,2023-04-21 07:54:00,rem,1
2197,2023-04-21 07:54:10,rem,1
2198,2023-04-21 07:54:20,rem,1
2199,2023-04-21 07:54:30,rem,1
2200,2023-04-21 07:54:40,rem,1
2201,2023-04-21 07:54:50,rem,1
2202,2023-04-21 07:55:00,rem,1
2203,2023-04-21 07:55:10,rem,1
2204,2023-04-21 07:55:20,rem,1
2205,2023-04-21 07:55:30,rem,1
2206,2023-04-21 07:55:40,rem,1
2207,2023-04-21 07:55:50,rem,1
2208,2023-04-21 07:56:00,rem,1
2209,2023-04-21 07:56:10,rem,1
2210,2023-04-21 07:56:20,rem,1
2211,2023-04-21 07:56:30,rem,1
2212,2023-04-21 07:56:40,rem,1
2213,2023-04-21 07:56:50,rem,1
2214,2023-04-21 07:57:00,rem,1
2215,2023-04-21 07:57:10,rem,1
2216,2023-04-21 07:57:20,rem,1
2217,2023-04-21 07:57:30,rem,1
2218,2023-04-21 07:57:40,rem,1
2219,2023-04-21 07:57:50,rem,1
2220,2023-04-21 07:58:00,light,2
2221,2023-04-21 07:58:10,light,2
2222,2023-04-21 07:58:20,light,2
2223,2023-04-21 07:58:30,light,2
2224,2023-04-21 07:58:40,light,2
2225,2023-04-21 07:58:50,light,2
2226,2023-04-21 07:59:00,light,2
2227,2023-04-21 07:59:10,light,2
2228,2023-04-21 07:59:20,light,2
2229,2023-04-21 07:59:30,light,2
2230,2023-04-21 07:59:40,light,2
2231,2023-04-21 07:59:50,light,2
2232,2023-04-21 08:00:00,light,2
2233,2023-04-21 08:00:10,light,2
2234,2023-04-21 08:00:20,light,2
2235,2023-04-21 08:00:30,light,2
2236,2023-04-21 08:00:40,light,2
2237,2023-04-21 08:00:50,light,2
2238,2023-04-21 08:01:00,light,2
2239,2023-04-21 08:01:10,light,2
2240,2023-04-21 08:01:20,light,2
2241,2023-04-21 08:01:30,light,2
2242,2023-04-21 08:01:40,light,2
2243,2023-04-21 08:01:50,light,2
2244,2023-04-21 08:02:00,light,2
2245,2023-04-21 08:02:10,light,2
2246,2023-04-21 08:02:20,light,2
2247,2023-04-21 08:02:30,light,2
2248,2023-04-21 08:02:40,light,2
2249,2023-04-21 08:02:50,light,2
2250,2023-04-21 08:03:00,light,2
2251,2023-04-21 08:03:10,light,2
2252,2023-04-21 08:03:20,light,2
2253,2023-04-21 08:03:30,light,2
2254,2023-04-21 08:03:40,light,2
2255,2023-04-21 08:03:50,light,2
2256,2023-04-21 08:04:00,light,2
2257,2023-04-21 08:04:10,light,2
2258,2023-04-21 08:04:20,light,2
2259,2023-04-21 08:04:30,light,2
2260,2023-04-21 08:04:40,light,2
2261,2023-04-21 08:04:50,light,2
2262,2023-04-21 08:05:00,light,2
2263,2023-04-21 08:05:10,light,2
2264,2023-04-21 08:05:20,light,2
2265,2023-04-21 08:05:30,light,2
2266,2023-04-21 08:05:40,light,2
2267,2023-04-21 08:05:50,light,2
2268,2023-04-21 08:06:00,light,2
2269,2023-04-21 08:06:10,light,2
2270,2023-04-21 08:06:20,light,2
2271,2023-04-21 08:06:30,light,2
2272,2023-04-21 08:06:40,light,2
2273,2023-04-21 08:06:50,light,2
2274,2023-04-21 08:07:00,light,2
2275,2023-04-21 08:07:10,light,2
2276,2023-04-21 08:07:20,light,2
2277,2023-04-21 08:07:30,light,2
2278,2023-04-21 08:07:40,light,2
2279,2023-04-21 08:07:50,light,2
2280,2023-04-21 08:08:00,light,2
2281,2023-04-21 08:08:10,light,2
2282,2023-04-21 08:08:20,light,2
2283,2023-04-21 08:08:30,light,2
2284,2023-04-21 08:08:40,light,2
2285,2023-04-21 08:08:50,light,2
2286,2023-04-21 08:09:00,light,2
2287,2023-04-21 08:09:10,light,2
2288,2023-04-21 08:09:20,light,2
2289,2023-04-21 08:09:30,light,2
2290,2023-04-21 08:09:40,light,2
2291,2023-04-21 08:09:50,light,2
2292,2023-04-21 08:10:00,light,2
2293,2023-04-21 08:10:10,light,2
2294,2023-04-21 08:10:20,light,2
2295,2023-04-21 08:10:30,light,2
2296,2023-04-21 08:10:40,light,2
2297,2023-04-21 08:10:50,light,2
2298,2023-04-21 08:11:00,light,2
2299,2023-04-21 08:11:10,light,2
2300,2023-04-21 08:11:20,light,2
2301,2023-04-21 08:11:30,light,2
2302,2023-04-21 08:11:40,light,2
2303,2023-04-21 08:11:50,light,2
2304,2023-04-21 08:12:00,light,2
2305,2023-04-21 08:12:10,light,2
2306,2023-04-21 08:12:20,light,2
2307,2023-04-21 08:12:30,light,2
2308,2023-04-21 08:12:40,light,2
2309,2023-04-21 08:12:50,light,2
2310,2023-04-21 08:13:00,light,2
2311,2023-04-21 08:13:10,light,2
2312,2023-04-21 08:13:20,light,2
2313,2023-04-21 08:13:30,light,2
2314,2023-04-21 08:13:40,light,2
2315,2023-04-21 08:13:50,light,2
2316,2023-04-21 08:14:00,light,2
2317,2023-04-21 08:14:10,light,2
2318,2023-04-21 08:14:20,light,2
2319,2023-04-21 08:14:30,light,2
2320,2023-04-21 08:14:40,light,2
2321,2023-04-21 08:14:50,light,2
2322,2023-04-21 08:15:00,light,2
2323,2023-04-21 08:15:10,light,2
2324,2023-04-21 08:15:20,light,2
2325,2023-04-21 08:15:30,light,2
2326,2023-04-21 08:15:40,light,2
2327,2023-04-21 08:15:50,light,2
2328,2023-04-21 08:16:00,light,2
2329,2023-04-21 08:16:10,light,2
2330,2023-04-21 08:16:20,light,2
2331,2023-04-21 08:16:30,light,2
2332,2023-04-21 08:16:40,light,2
2333,2023-04-21 08:16:50,light,2
2334,2023-04-21 08:17:00,light,2
2335,2023-04-21 08:17:10,light,2
2336,2023-04-21 08:17:20,light,2
2337,2023-04-21 08:17:30,light,2
2338,2023-04-21 08:17:40,light,2
2339,2023-04-21 08:17:50,light,2
2340,2023-04-21 08:18:00,light,2
2341,2023-04-21 08:18:10,light,2
2342,2023-04-21 08:18:20,light,2
2343,2023-04-21 08:18:30,light,2
2344,2023-04-21 08:18:40,light,2
2345,2023-04-21 08:18:50,light,2
2346,2023-04-21 08:19:00,light,2
2347,2023-04-21 08:19:10,light,2
2348,2023-04-21 08:19:20,light,2
2349,2023-04-21 08:19:30,light,2
2350,2023-04-21 08:19:40,light,2
2351,2023-04-21 08:19:50,light,2
2352,2023-04-21 08:20:00,light,2
2353,2023-04-21 08:20:10,light,2
2354,2023-04-21 08:20:20,light,2
2355,2023-04-21 08:20:30,wake,0
2356,2023-04-21 08:20:40,wake,0
2357,2023-04-21 08:20:50,wake,0
2358,2023-04-21 08:21:00,wake,0
2359,2023-04-21 08:21:10,wake,0
2360,2023-04-21 08:21:20,wake,0
2361,2023-04-21 08:21:30,wake,0
2362,2023-04-21 08:21:40,wake,0
2363,2023-04-21 08:21:50,wake,0
2364,2023-04-21 08:22:00,wake,0
2365,2023-04-21 08:22:10,wake,0
2366,2023-04-21 08:22:20,wake,0
2367,2023-04-21 08:22:30,wake,0
2368,2023-04-21 08:22:40,wake,0
2369,2023-04-21 08:22:50,wake,0
2370,2023-04-21 08:23:00,wake,0
2371,2023-04-21 08:23:10,wake,0
2372,2023-04-21 08:23:20,wake,0
2373,2023-04-21 08:23:30,wake,0
2374,2023-04-21 08:23:40,wake,0
2375,2023-04-21 08:23:50,wake,0
2376,2023-04-21 08:24:00,light,2
2377,2023-04-21 08:24:10,light,2
2378,2023-04-21 08:24:20,light,2
2379,2023-04-21 08:24:30,light,2
2380,2023-04-21 08:24:40,light,2
2381,2023-04-21 08:24:50,light,2
2382,2023-04-21 08:25:00,light,2
2383,2023-04-21 08:25:10,light,2
2384,2023-04-21 08:25:20,light,2
2385,2023-04-21 08:25:30,light,2
2386,2023-04-21 08:25:40,light,2
2387,2023-04-21 08:25:50,light,2
2388,2023-04-21 08:26:00,light,2
2389,2023-04-21 08:26:10,light,2
2390,2023-04-21 08:26:20,light,2
2391,2023-04-21 08:26:30,light,2
2392,2023-04-21 08:26:40,light,2
2393,2023-04-21 08:26:50,light,2
2394,2023-04-21 08:27:00,light,2
2395,2023-04-21 08:27:10,light,2
2396,2023-04-21 08:27:20,light,2
2397,2023-04-21 08:27:30,light,2
2398,2023-04-21 08:27:40,light,2
2399,2023-04-21 08:27:50,light,2
2400,2023-04-21 08:28:00,light,2
2401,2023-04-21 08:28:10,light,2
2402,2023-04-21 08:28:20,light,2
2403,2023-04-21 08:28:30,light,2
2404,2023-04-21 08:28:40,light,2
2405,2023-04-21 08:28:50,light,2
2406,2023-04-21 08:29:00,light,2
2407,2023-04-21 08:29:10,light,2
2408,2023-04-21 08:29:20,light,2
2409,2023-04-21 08:29:30,light,2
2410,2023-04-21 08:29:40,light,2
2411,2023-04-21 08:29:50,light,2
2412,2023-04-21 08:30:00,light,2
2413,2023-04-21 08:30:10,light,2
2414,2023-04-21 08:30:20,light,2
2415,2023-04-21 08:30:30,light,2
2416,2023-04-21 08:30:40,light,2
2417,2023-04-21 08:30:50,light,2
2418,2023-04-21 08:31:00,light,2
2419,2023-04-21 08:31:10,light,2
2420,2023-04-21 08:31:20,light,2
2421,2023-04-21 08:31:30,deep,3
2422,2023-04-21 08:31:40,deep,3
2423,2023-04-21 08:31:50,deep,3
2424,2023-04-21 08:32:00,deep,3
2425,2023-04-21 08:32:10,deep,3
2426,2023-04-21 08:32:20,deep,3
